store_id,date,day_of_week,hour,forecast_customers,is_peak_hour
S021,2026-05-05,Tuesday,14,63,0
S021,2026-05-05,Tuesday,15,68,0
S021,2026-05-05,Tuesday,16,79,0
S021,2026-05-05,Tuesday,17,163,1
S021,2026-05-05,Tuesday,18,176,1
S021,2026-05-05,Tuesday,19,156,1
S021,2026-05-05,Tuesday,20,154,1
S021,2026-05-05,Tuesday,21,79,0
S021,2026-05-06,Wednesday,8,77,0
S021,2026-05-06,Wednesday,9,86,0
S021,2026-05-06,Wednesday,10,79,0
S021,2026-05-06,Wednesday,11,82,0
S021,2026-05-06,Wednesday,12,45,0
S021,2026-05-06,Wednesday,13,61,0
S021,2026-05-06,Wednesday,14,67,0
S021,2026-05-06,Wednesday,15,58,0
S021,2026-05-06,Wednesday,16,54,0
S021,2026-05-06,Wednesday,17,146,1
S021,2026-05-06,Wednesday,18,154,1
S021,2026-05-06,Wednesday,19,151,1
S021,2026-05-06,Wednesday,20,159,1
S021,2026-05-06,Wednesday,21,82,0
S021,2026-05-07,Thursday,8,88,0
S021,2026-05-07,Thursday,9,65,0
S021,2026-05-07,Thursday,10,80,0
S021,2026-05-07,Thursday,11,45,0
S021,2026-05-07,Thursday,12,61,0
S021,2026-05-07,Thursday,13,93,0
S021,2026-05-07,Thursday,14,70,0
S021,2026-05-07,Thursday,15,50,0
S021,2026-05-07,Thursday,16,91,0
S021,2026-05-07,Thursday,17,174,1
S021,2026-05-07,Thursday,18,154,1
S021,2026-05-07,Thursday,19,176,1
S021,2026-05-07,Thursday,20,171,1
S021,2026-05-07,Thursday,21,67,0
S021,2026-05-08,Friday,8,97,0
S021,2026-05-08,Friday,9,67,0
S021,2026-05-08,Friday,10,88,0
S021,2026-05-08,Friday,11,86,0
S021,2026-05-08,Friday,12,53,0
S021,2026-05-08,Friday,13,51,0
S021,2026-05-08,Friday,14,84,0
S021,2026-05-08,Friday,15,73,0
S021,2026-05-08,Friday,16,84,0
S021,2026-05-08,Friday,17,156,1
S021,2026-05-08,Friday,18,151,1
S021,2026-05-08,Friday,19,168,1
S021,2026-05-08,Friday,20,165,1
S021,2026-05-08,Friday,21,54,0
S021,2026-05-09,Saturday,8,78,0
S021,2026-05-09,Saturday,9,131,0
S021,2026-05-09,Saturday,10,73,0
S021,2026-05-09,Saturday,11,70,0
S021,2026-05-09,Saturday,12,106,0
S021,2026-05-09,Saturday,13,69,0
S021,2026-05-09,Saturday,14,74,0
S021,2026-05-09,Saturday,15,101,0
S021,2026-05-09,Saturday,16,136,0
S021,2026-05-09,Saturday,17,235,1
S021,2026-05-09,Saturday,18,224,1
S021,2026-05-09,Saturday,19,249,1
S021,2026-05-09,Saturday,20,248,1
S021,2026-05-09,Saturday,21,97,0
S022,2026-05-03,Sunday,8,70,0
S022,2026-05-03,Sunday,9,40,0
S022,2026-05-03,Sunday,10,61,0
S022,2026-05-03,Sunday,11,70,0
S022,2026-05-03,Sunday,12,32,0
S022,2026-05-03,Sunday,13,49,0
S022,2026-05-03,Sunday,14,56,0
S022,2026-05-03,Sunday,15,35,0
S022,2026-05-03,Sunday,16,65,0
S022,2026-05-03,Sunday,17,125,1
S022,2026-05-03,Sunday,18,109,1
S022,2026-05-03,Sunday,19,125,1
S022,2026-05-03,Sunday,20,122,1
S022,2026-05-03,Sunday,21,45,0
S022,2026-05-04,Monday,8,55,0
S022,2026-05-04,Monday,9,26,0
S022,2026-05-04,Monday,10,47,0
S022,2026-05-04,Monday,11,53,0
S022,2026-05-04,Monday,12,56,0
S022,2026-05-04,Monday,13,32,0
S022,2026-05-04,Monday,14,47,0
S022,2026-05-04,Monday,15,43,0
S022,2026-05-04,Monday,16,34,0
S022,2026-05-04,Monday,17,78,1
S022,2026-05-04,Monday,18,73,1
S022,2026-05-04,Monday,19,87,1
S022,2026-05-04,Monday,20,76,1
S022,2026-05-04,Monday,21,24,0
S022,2026-05-05,Tuesday,8,39,0
S022,2026-05-05,Tuesday,9,33,0
S022,2026-05-05,Tuesday,10,33,0
S022,2026-05-05,Tuesday,11,29,0
S022,2026-05-05,Tuesday,12,32,0
S022,2026-05-05,Tuesday,13,42,0
S022,2026-05-05,Tuesday,14,47,0
S022,2026-05-05,Tuesday,15,41,0
S022,2026-05-05,Tuesday,16,39,0
S022,2026-05-05,Tuesday,17,81,1
S022,2026-05-05,Tuesday,18,84,1
S022,2026-05-05,Tuesday,19,82,1
S022,2026-05-05,Tuesday,20,88,1
S022,2026-05-05,Tuesday,21,37,0
S022,2026-05-06,Wednesday,8,29,0
S022,2026-05-06,Wednesday,9,23,0
S022,2026-05-06,Wednesday,10,39,0
S022,2026-05-06,Wednesday,11,46,0
S022,2026-05-06,Wednesday,12,31,0
S022,2026-05-06,Wednesday,13,23,0
S022,2026-05-06,Wednesday,14,38,0
S022,2026-05-06,Wednesday,15,24,0
S022,2026-05-06,Wednesday,16,51,0
S022,2026-05-06,Wednesday,17,79,1
S022,2026-05-06,Wednesday,18,88,1
S022,2026-05-06,Wednesday,19,83,1
S022,2026-05-06,Wednesday,20,80,1
S022,2026-05-06,Wednesday,21,26,0
S022,2026-05-07,Thursday,8,31,0
S022,2026-05-07,Thursday,9,50,0
S022,2026-05-07,Thursday,10,30,0
S022,2026-05-07,Thursday,11,42,0
S022,2026-05-07,Thursday,12,31,0
S022,2026-05-07,Thursday,13,54,0
S022,2026-05-07,Thursday,14,37,0
S022,2026-05-07,Thursday,15,35,0
S022,2026-05-07,Thursday,16,36,0
S022,2026-05-07,Thursday,17,81,1
S022,2026-05-07,Thursday,18,75,1
S022,2026-05-07,Thursday,19,78,1
S022,2026-05-07,Thursday,20,78,1
S022,2026-05-07,Thursday,21,32,0
S022,2026-05-08,Friday,8,23,0
S022,2026-05-08,Friday,9,26,0
S022,2026-05-08,Friday,10,27,0
S022,2026-05-08,Friday,11,50,0
S022,2026-05-08,Friday,12,44,0
S022,2026-05-08,Friday,13,43,0
S022,2026-05-08,Friday,14,31,0
S022,2026-05-08,Friday,15,32,0
S022,2026-05-08,Friday,16,45,0
S022,2026-05-08,Friday,17,75,1
S022,2026-05-08,Friday,18,74,1
S022,2026-05-08,Friday,19,86,1
S022,2026-05-08,Friday,20,84,1
S022,2026-05-08,Friday,21,28,0
S022,2026-05-09,Saturday,8,51,0
S022,2026-05-09,Saturday,9,42,0
S022,2026-05-09,Saturday,10,74,0
S022,2026-05-09,Saturday,11,66,0
S022,2026-05-09,Saturday,12,37,0
S022,2026-05-09,Saturday,13,68,0
S022,2026-05-09,Saturday,14,57,0
S022,2026-05-09,Saturday,15,56,0
S022,2026-05-09,Saturday,16,51,0
S022,2026-05-09,Saturday,17,124,1
S022,2026-05-09,Saturday,18,121,1
S022,2026-05-09,Saturday,19,109,1
S022,2026-05-09,Saturday,20,124,1
S022,2026-05-09,Saturday,21,30,0
S023,2026-05-03,Sunday,8,74,0
S023,2026-05-03,Sunday,9,77,0
S023,2026-05-03,Sunday,10,66,0
S023,2026-05-03,Sunday,11,78,0
S023,2026-05-03,Sunday,12,60,0
S023,2026-05-03,Sunday,13,56,0
S023,2026-05-03,Sunday,14,33,0
S023,2026-05-03,Sunday,15,47,0
S023,2026-05-03,Sunday,16,71,0
S023,2026-05-03,Sunday,17,122,1
S023,2026-05-03,Sunday,18,120,1
S023,2026-05-03,Sunday,19,109,1
S023,2026-05-03,Sunday,20,107,1
S023,2026-05-03,Sunday,21,47,0
S023,2026-05-04,Monday,8,40,0
S023,2026-05-04,Monday,9,25,0
S023,2026-05-04,Monday,10,52,0
S023,2026-05-04,Monday,11,37,0
S023,2026-05-04,Monday,12,44,0
S023,2026-05-04,Monday,13,28,0
S023,2026-05-04,Monday,14,41,0
S023,2026-05-04,Monday,15,53,0
S023,2026-05-04,Monday,16,37,0
S023,2026-05-04,Monday,17,74,1
S023,2026-05-04,Monday,18,85,1
S023,2026-05-04,Monday,19,72,1
S023,2026-05-04,Monday,20,75,1
S023,2026-05-04,Monday,21,29,0
S023,2026-05-05,Tuesday,8,51,0
S023,2026-05-05,Tuesday,9,36,0
S023,2026-05-05,Tuesday,10,56,0
S023,2026-05-05,Tuesday,11,24,0
S023,2026-05-05,Tuesday,12,31,0
S023,2026-05-05,Tuesday,13,26,0
S023,2026-05-05,Tuesday,14,56,0
S023,2026-05-05,Tuesday,15,27,0
S023,2026-05-05,Tuesday,16,46,0
S023,2026-05-05,Tuesday,17,80,1
S023,2026-05-05,Tuesday,18,88,1
S023,2026-05-05,Tuesday,19,86,1
S023,2026-05-05,Tuesday,20,74,1
S023,2026-05-05,Tuesday,21,21,0
S023,2026-05-06,Wednesday,8,41,0
S023,2026-05-06,Wednesday,9,46,0
S023,2026-05-06,Wednesday,10,34,0
S023,2026-05-06,Wednesday,11,41,0
S023,2026-05-06,Wednesday,12,53,0
S023,2026-05-06,Wednesday,13,28,0
S023,2026-05-06,Wednesday,14,30,0
S023,2026-05-06,Wednesday,15,25,0
S023,2026-05-06,Wednesday,16,26,0
S023,2026-05-06,Wednesday,17,83,1
S023,2026-05-06,Wednesday,18,79,1
S023,2026-05-06,Wednesday,19,77,1
S023,2026-05-06,Wednesday,20,80,1
S023,2026-05-06,Wednesday,21,49,0
S023,2026-05-07,Thursday,8,28,0
S023,2026-05-07,Thursday,9,35,0
S023,2026-05-07,Thursday,10,34,0
S023,2026-05-07,Thursday,11,42,0
S023,2026-05-07,Thursday,12,44,0
S023,2026-05-07,Thursday,13,23,0
S023,2026-05-07,Thursday,14,53,0
S023,2026-05-07,Thursday,15,31,0
S023,2026-05-07,Thursday,16,48,0
S023,2026-05-07,Thursday,17,85,1
S023,2026-05-07,Thursday,18,83,1
S023,2026-05-07,Thursday,19,76,1
S023,2026-05-07,Thursday,20,80,1
S023,2026-05-07,Thursday,21,47,0
S023,2026-05-08,Friday,8,42,0
S023,2026-05-08,Friday,9,23,0
S023,2026-05-08,Friday,10,25,0
S023,2026-05-08,Friday,11,48,0
S023,2026-05-08,Friday,12,39,0
S023,2026-05-08,Friday,13,49,0
S023,2026-05-08,Friday,14,32,0
S023,2026-05-08,Friday,15,47,0
S023,2026-05-08,Friday,16,50,0
S023,2026-05-08,Friday,17,74,1
S023,2026-05-08,Friday,18,84,1
S023,2026-05-08,Friday,19,79,1
S023,2026-05-08,Friday,20,73,1
S023,2026-05-08,Friday,21,34,0
S023,2026-05-09,Saturday,8,40,0
S023,2026-05-09,Saturday,9,50,0
S023,2026-05-09,Saturday,10,39,0
S023,2026-05-09,Saturday,11,75,0
S023,2026-05-09,Saturday,12,47,0
S023,2026-05-09,Saturday,13,44,0
S023,2026-05-09,Saturday,14,45,0
S023,2026-05-09,Saturday,15,55,0
S023,2026-05-09,Saturday,16,52,0
S023,2026-05-09,Saturday,17,119,1
S023,2026-05-09,Saturday,18,105,1
S023,2026-05-09,Saturday,19,126,1
S023,2026-05-09,Saturday,20,126,1
S023,2026-05-09,Saturday,21,40,0
S024,2026-05-03,Sunday,8,216,0
S024,2026-05-03,Sunday,9,177,0
S024,2026-05-03,Sunday,10,128,0
S024,2026-05-03,Sunday,11,195,0
S024,2026-05-03,Sunday,12,221,0
S024,2026-05-03,Sunday,13,169,0
S024,2026-05-03,Sunday,14,181,0
S024,2026-05-03,Sunday,15,98,0
S024,2026-05-03,Sunday,16,219,0
S024,2026-05-03,Sunday,17,381,1
S024,2026-05-03,Sunday,18,329,1
S024,2026-05-03,Sunday,19,384,1
S024,2026-05-03,Sunday,20,379,1
S024,2026-05-03,Sunday,21,132,0
S024,2026-05-04,Monday,8,96,0
S024,2026-05-04,Monday,9,85,0
S024,2026-05-04,Monday,10,169,0
S024,2026-05-04,Monday,11,102,0
S024,2026-05-04,Monday,12,106,0
S024,2026-05-04,Monday,13,137,0
S024,2026-05-04,Monday,14,121,0
S024,2026-05-04,Monday,15,63,0
S024,2026-05-04,Monday,16,76,0
S024,2026-05-04,Monday,17,238,1
S024,2026-05-04,Monday,18,224,1
S024,2026-05-04,Monday,19,242,1
S024,2026-05-04,Monday,20,245,1
S024,2026-05-04,Monday,21,134,0
S024,2026-05-05,Tuesday,8,72,0
S024,2026-05-05,Tuesday,9,142,0
S024,2026-05-05,Tuesday,10,96,0
S024,2026-05-05,Tuesday,11,117,0
S024,2026-05-05,Tuesday,12,97,0
S024,2026-05-05,Tuesday,13,158,0
S024,2026-05-05,Tuesday,14,133,0
S024,2026-05-05,Tuesday,15,135,0
S024,2026-05-05,Tuesday,16,135,0
S024,2026-05-05,Tuesday,17,248,1
S024,2026-05-05,Tuesday,18,257,1
S024,2026-05-05,Tuesday,19,238,1
S024,2026-05-05,Tuesday,20,243,1
S024,2026-05-05,Tuesday,21,135,0
S024,2026-05-06,Wednesday,8,108,0
S024,2026-05-06,Wednesday,9,118,0
S024,2026-05-06,Wednesday,10,99,0
S024,2026-05-06,Wednesday,11,96,0
S024,2026-05-06,Wednesday,12,104,0
S024,2026-05-06,Wednesday,13,153,0
S024,2026-05-06,Wednesday,14,126,0
S024,2026-05-06,Wednesday,15,98,0
S024,2026-05-06,Wednesday,16,96,0
S024,2026-05-06,Wednesday,17,254,1
S024,2026-05-06,Wednesday,18,248,1
S024,2026-05-06,Wednesday,19,251,1
S024,2026-05-06,Wednesday,20,245,1
S024,2026-05-06,Wednesday,21,133,0
S024,2026-05-07,Thursday,8,163,0
S024,2026-05-07,Thursday,9,146,0
S024,2026-05-07,Thursday,10,87,0
S024,2026-05-07,Thursday,11,66,0
S024,2026-05-07,Thursday,12,147,0
S024,2026-05-07,Thursday,13,147,0
S024,2026-05-07,Thursday,14,78,0
S024,2026-05-07,Thursday,15,132,0
S024,2026-05-07,Thursday,16,143,0
S024,2026-05-07,Thursday,17,233,1
S024,2026-05-07,Thursday,18,253,1
S024,2026-05-07,Thursday,19,219,1
S024,2026-05-07,Thursday,20,255,1
S024,2026-05-07,Thursday,21,117,0
S024,2026-05-08,Friday,8,155,0
S024,2026-05-08,Friday,9,130,0
S024,2026-05-08,Friday,10,85,0
S024,2026-05-08,Friday,11,163,0
S024,2026-05-08,Friday,12,75,0
S024,2026-05-08,Friday,13,121,0
S024,2026-05-08,Friday,14,86,0
S024,2026-05-08,Friday,15,70,0
S024,2026-05-08,Friday,16,113,0
S024,2026-05-08,Friday,17,240,1
S024,2026-05-08,Friday,18,224,1
S024,2026-05-08,Friday,19,225,1
S024,2026-05-08,Friday,20,249,1
S024,2026-05-08,Friday,21,118,0
S024,2026-05-09,Saturday,8,134,0
S024,2026-05-09,Saturday,9,138,0
S024,2026-05-09,Saturday,10,222,0
S024,2026-05-09,Saturday,11,163,0
S024,2026-05-09,Saturday,12,221,0
S024,2026-05-09,Saturday,13,205,0
S024,2026-05-09,Saturday,14,239,0
S024,2026-05-09,Saturday,15,153,0
S024,2026-05-09,Saturday,16,191,0
S024,2026-05-09,Saturday,17,319,1
S024,2026-05-09,Saturday,18,379,1
S024,2026-05-09,Saturday,19,349,1
S024,2026-05-09,Saturday,20,351,1
S024,2026-05-09,Saturday,21,101,0
S025,2026-05-03,Sunday,8,155,0
S025,2026-05-03,Sunday,9,163,0
S025,2026-05-03,Sunday,10,105,0
S025,2026-05-03,Sunday,11,124,0
S025,2026-05-03,Sunday,12,127,0
S025,2026-05-03,Sunday,13,137,0
S025,2026-05-03,Sunday,14,101,0
S025,2026-05-03,Sunday,15,152,0
S025,2026-05-03,Sunday,16,218,0
S025,2026-05-03,Sunday,17,321,1
S025,2026-05-03,Sunday,18,359,1
S025,2026-05-03,Sunday,19,341,1
S025,2026-05-03,Sunday,20,384,1
S025,2026-05-03,Sunday,21,240,0
S025,2026-05-04,Monday,8,69,0
S025,2026-05-04,Monday,9,110,0
S025,2026-05-04,Monday,10,137,0
S025,2026-05-04,Monday,11,106,0
S025,2026-05-04,Monday,12,139,0
S025,2026-05-04,Monday,13,119,0
S025,2026-05-04,Monday,14,107,0
S025,2026-05-04,Monday,15,79,0
S025,2026-05-04,Monday,16,67,0
S025,2026-05-04,Monday,17,229,1
S025,2026-05-04,Monday,18,226,1
S025,2026-05-04,Monday,19,225,1
S025,2026-05-04,Monday,20,228,1
S025,2026-05-04,Monday,21,84,0
S025,2026-05-05,Tuesday,8,120,0
S025,2026-05-05,Tuesday,9,143,0
S025,2026-05-05,Tuesday,10,117,0
S025,2026-05-05,Tuesday,11,111,0
S025,2026-05-05,Tuesday,12,93,0
S025,2026-05-05,Tuesday,13,133,0
S025,2026-05-05,Tuesday,14,86,0
S025,2026-05-05,Tuesday,15,93,0
S025,2026-05-05,Tuesday,16,131,0
S025,2026-05-05,Tuesday,17,253,1
S025,2026-05-05,Tuesday,18,256,1
S025,2026-05-05,Tuesday,19,260,1
S025,2026-05-05,Tuesday,20,235,1
S025,2026-05-05,Tuesday,21,76,0
S025,2026-05-06,Wednesday,8,147,0
S025,2026-05-06,Wednesday,9,131,0
S025,2026-05-06,Wednesday,10,97,0
S025,2026-05-06,Wednesday,11,101,0
S025,2026-05-06,Wednesday,12,93,0
S025,2026-05-06,Wednesday,13,149,0
S025,2026-05-06,Wednesday,14,123,0
S025,2026-05-06,Wednesday,15,81,0
S025,2026-05-06,Wednesday,16,99,0
S025,2026-05-06,Wednesday,17,253,1
S025,2026-05-06,Wednesday,18,261,1
S025,2026-05-06,Wednesday,19,228,1
S025,2026-05-06,Wednesday,20,221,1
S025,2026-05-06,Wednesday,21,129,0
S025,2026-05-07,Thursday,8,142,0
S025,2026-05-07,Thursday,9,89,0
S025,2026-05-07,Thursday,10,87,0
S025,2026-05-07,Thursday,11,114,0
S025,2026-05-07,Thursday,12,78,0
S025,2026-05-07,Thursday,13,118,0
S025,2026-05-07,Thursday,14,127,0
S025,2026-05-07,Thursday,15,160,0
S025,2026-05-07,Thursday,16,122,0
S025,2026-05-07,Thursday,17,258,1
S025,2026-05-07,Thursday,18,259,1
S025,2026-05-07,Thursday,19,261,1
S025,2026-05-07,Thursday,20,231,1
S025,2026-05-07,Thursday,21,124,0
S025,2026-05-08,Friday,8,109,0
S025,2026-05-08,Friday,9,154,0
S025,2026-05-08,Friday,10,90,0
S025,2026-05-08,Friday,11,148,0
S025,2026-05-08,Friday,12,119,0
S025,2026-05-08,Friday,13,102,0
S025,2026-05-08,Friday,14,106,0
S025,2026-05-08,Friday,15,77,0
S025,2026-05-08,Friday,16,142,0
S025,2026-05-08,Friday,17,265,1
S025,2026-05-08,Friday,18,253,1
S025,2026-05-08,Friday,19,223,1
S025,2026-05-08,Friday,20,247,1
S025,2026-05-08,Friday,21,65,0
S025,2026-05-09,Saturday,8,182,0
S025,2026-05-09,Saturday,9,221,0
S025,2026-05-09,Saturday,10,106,0
S025,2026-05-09,Saturday,11,128,0
S025,2026-05-09,Saturday,12,187,0
S025,2026-05-09,Saturday,13,94,0
S025,2026-05-09,Saturday,14,134,0
S025,2026-05-09,Saturday,15,226,0
S025,2026-05-09,Saturday,16,205,0
S025,2026-05-09,Saturday,17,352,1
S025,2026-05-09,Saturday,18,350,1
S025,2026-05-09,Saturday,19,335,1
S025,2026-05-09,Saturday,20,336,1
S025,2026-05-09,Saturday,21,150,0
S026,2026-05-03,Sunday,8,121,0
S026,2026-05-03,Sunday,9,83,0
S026,2026-05-03,Sunday,10,149,0
S026,2026-05-03,Sunday,11,106,0
S026,2026-05-03,Sunday,12,125,0
S026,2026-05-03,Sunday,13,114,0
S026,2026-05-03,Sunday,14,128,0
S026,2026-05-03,Sunday,15,87,0
S026,2026-05-03,Sunday,16,107,0
S026,2026-05-03,Sunday,17,214,1
S026,2026-05-03,Sunday,18,213,1
S026,2026-05-03,Sunday,19,232,1
S026,2026-05-03,Sunday,20,256,1
S026,2026-05-03,Sunday,21,100,0
S026,2026-05-04,Monday,8,82,0
S026,2026-05-04,Monday,9,78,0
S026,2026-05-04,Monday,10,62,0
S026,2026-05-04,Monday,11,75,0
S026,2026-05-04,Monday,12,58,0
S026,2026-05-04,Monday,13,92,0
S026,2026-05-04,Monday,14,84,0
S026,2026-05-04,Monday,15,50,0
S026,2026-05-04,Monday,16,89,0
S026,2026-05-04,Monday,17,149,1
S026,2026-05-04,Monday,18,153,1
S026,2026-05-04,Monday,19,154,1
S026,2026-05-04,Monday,20,171,1
S026,2026-05-04,Monday,21,74,0
S026,2026-05-05,Tuesday,8,109,0
S026,2026-05-05,Tuesday,9,69,0
S026,2026-05-05,Tuesday,10,53,0
S026,2026-05-05,Tuesday,11,84,0
S026,2026-05-05,Tuesday,12,63,0
S026,2026-05-05,Tuesday,13,102,0
S026,2026-05-05,Tuesday,14,63,0
S026,2026-05-05,Tuesday,15,50,0
S026,2026-05-05,Tuesday,16,99,0
S026,2026-05-05,Tuesday,17,152,1
S026,2026-05-05,Tuesday,18,162,1
S026,2026-05-05,Tuesday,19,175,1
S026,2026-05-05,Tuesday,20,174,1
S026,2026-05-05,Tuesday,21,75,0
S026,2026-05-06,Wednesday,8,75,0
S026,2026-05-06,Wednesday,9,98,0
S026,2026-05-06,Wednesday,10,106,0
S026,2026-05-06,Wednesday,11,47,0
S026,2026-05-06,Wednesday,12,74,0
S026,2026-05-06,Wednesday,13,83,0
S026,2026-05-06,Wednesday,14,87,0
S026,2026-05-06,Wednesday,15,56,0
S026,2026-05-06,Wednesday,16,101,0
S026,2026-05-06,Wednesday,17,171,1
S026,2026-05-06,Wednesday,18,165,1
S026,2026-05-06,Wednesday,19,161,1
S026,2026-05-06,Wednesday,20,166,1
S026,2026-05-06,Wednesday,21,55,0
S026,2026-05-07,Thursday,8,89,0
S026,2026-05-07,Thursday,9,46,0
S026,2026-05-07,Thursday,10,65,0
S026,2026-05-07,Thursday,11,83,0
S026,2026-05-07,Thursday,12,53,0
S026,2026-05-07,Thursday,13,42,0
S026,2026-05-07,Thursday,14,55,0
S026,2026-05-07,Thursday,15,72,0
S026,2026-05-07,Thursday,16,78,0
S026,2026-05-07,Thursday,17,171,1
S026,2026-05-07,Thursday,18,152,1
S026,2026-05-07,Thursday,19,164,1
S026,2026-05-07,Thursday,20,146,1
S026,2026-05-07,Thursday,21,93,0
S026,2026-05-08,Friday,8,79,0
S026,2026-05-08,Friday,9,50,0
S026,2026-05-08,Friday,10,86,0
S026,2026-05-08,Friday,11,104,0
S026,2026-05-08,Friday,12,57,0
S026,2026-05-08,Friday,13,65,0
S026,2026-05-08,Friday,14,57,0
S026,2026-05-08,Friday,15,95,0
S026,2026-05-08,Friday,16,54,0
S026,2026-05-08,Friday,17,150,1
S026,2026-05-08,Friday,18,170,1
S026,2026-05-08,Friday,19,165,1
S026,2026-05-08,Friday,20,150,1
S026,2026-05-08,Friday,21,92,0
S026,2026-05-09,Saturday,8,133,0
S026,2026-05-09,Saturday,9,91,0
S026,2026-05-09,Saturday,10,103,0
S026,2026-05-09,Saturday,11,163,0
S026,2026-05-09,Saturday,12,119,0
S026,2026-05-09,Saturday,13,107,0
S026,2026-05-09,Saturday,14,146,0
S026,2026-05-09,Saturday,15,145,0
S026,2026-05-09,Saturday,16,107,0
S026,2026-05-09,Saturday,17,242,1
S026,2026-05-09,Saturday,18,256,1
S026,2026-05-09,Saturday,19,254,1
S026,2026-05-09,Saturday,20,221,1
S026,2026-05-09,Saturday,21,110,0
S027,2026-05-03,Sunday,8,125,0
S027,2026-05-03,Sunday,9,110,0
S027,2026-05-03,Sunday,10,193,0
S027,2026-05-03,Sunday,11,102,0
S027,2026-05-03,Sunday,12,115,0
S027,2026-05-03,Sunday,13,210,0
S027,2026-05-03,Sunday,14,122,0
S027,2026-05-03,Sunday,15,161,0
S027,2026-05-03,Sunday,16,125,0
S027,2026-05-03,Sunday,17,354,1
S027,2026-05-03,Sunday,18,336,1
S027,2026-05-03,Sunday,19,336,1
S027,2026-05-03,Sunday,20,332,1
S027,2026-05-03,Sunday,21,235,0
S027,2026-05-04,Monday,8,108,0
S027,2026-05-04,Monday,9,120,0
S027,2026-05-04,Monday,10,104,0
S027,2026-05-04,Monday,11,78,0
S027,2026-05-04,Monday,12,104,0
S027,2026-05-04,Monday,13,157,0
S027,2026-05-04,Monday,14,76,0
S027,2026-05-04,Monday,15,102,0
S027,2026-05-04,Monday,16,67,0
S027,2026-05-04,Monday,17,239,1
S027,2026-05-04,Monday,18,246,1
S027,2026-05-04,Monday,19,256,1
S027,2026-05-04,Monday,20,231,1
S027,2026-05-04,Monday,21,137,0
S027,2026-05-05,Tuesday,8,69,0
S027,2026-05-05,Tuesday,9,106,0
S027,2026-05-05,Tuesday,10,75,0
S027,2026-05-05,Tuesday,11,84,0
S027,2026-05-05,Tuesday,12,153,0
S027,2026-05-05,Tuesday,13,77,0
S027,2026-05-05,Tuesday,14,93,0
S027,2026-05-05,Tuesday,15,102,0
S027,2026-05-05,Tuesday,16,120,0
S027,2026-05-05,Tuesday,17,240,1
S027,2026-05-05,Tuesday,18,256,1
S027,2026-05-05,Tuesday,19,239,1
S027,2026-05-05,Tuesday,20,222,1
S027,2026-05-05,Tuesday,21,75,0
S027,2026-05-06,Wednesday,8,170,0
S027,2026-05-06,Wednesday,9,71,0
S027,2026-05-06,Wednesday,10,64,0
S027,2026-05-06,Wednesday,11,121,0
S027,2026-05-06,Wednesday,12,117,0
S027,2026-05-06,Wednesday,13,79,0
S027,2026-05-06,Wednesday,14,132,0
S027,2026-05-06,Wednesday,15,90,0
S027,2026-05-06,Wednesday,16,101,0
S027,2026-05-06,Wednesday,17,258,1
S027,2026-05-06,Wednesday,18,238,1
S027,2026-05-06,Wednesday,19,240,1
S027,2026-05-06,Wednesday,20,232,1
S027,2026-05-06,Wednesday,21,73,0
S027,2026-05-07,Thursday,8,99,0
S027,2026-05-07,Thursday,9,151,0
S027,2026-05-07,Thursday,10,111,0
S027,2026-05-07,Thursday,11,88,0
S027,2026-05-07,Thursday,12,137,0
S027,2026-05-07,Thursday,13,70,0
S027,2026-05-07,Thursday,14,97,0
S027,2026-05-07,Thursday,15,106,0
S027,2026-05-07,Thursday,16,78,0
S027,2026-05-07,Thursday,17,235,1
S027,2026-05-07,Thursday,18,242,1
S027,2026-05-07,Thursday,19,256,1
S027,2026-05-07,Thursday,20,256,1
S027,2026-05-07,Thursday,21,100,0
S027,2026-05-08,Friday,8,128,0
S027,2026-05-08,Friday,9,148,0
S027,2026-05-08,Friday,10,98,0
S027,2026-05-08,Friday,11,146,0
S027,2026-05-08,Friday,12,146,0
S027,2026-05-08,Friday,13,96,0
S027,2026-05-08,Friday,14,126,0
S027,2026-05-08,Friday,15,160,0
S027,2026-05-08,Friday,16,78,0
S027,2026-05-08,Friday,17,264,1
S027,2026-05-08,Friday,18,222,1
S027,2026-05-08,Friday,19,243,1
S027,2026-05-08,Friday,20,243,1
S027,2026-05-08,Friday,21,110,0
S027,2026-05-09,Saturday,8,123,0
S027,2026-05-09,Saturday,9,152,0
S027,2026-05-09,Saturday,10,120,0
S027,2026-05-09,Saturday,11,189,0
S027,2026-05-09,Saturday,12,150,0
S027,2026-05-09,Saturday,13,243,0
S027,2026-05-09,Saturday,14,177,0
S027,2026-05-09,Saturday,15,173,0
S027,2026-05-09,Saturday,16,205,0
S027,2026-05-09,Saturday,17,328,1
S027,2026-05-09,Saturday,18,358,1
S027,2026-05-09,Saturday,19,381,1
S027,2026-05-09,Saturday,20,343,1
S027,2026-05-09,Saturday,21,194,0
S028,2026-05-03,Sunday,8,141,0
S028,2026-05-03,Sunday,9,114,0
S028,2026-05-03,Sunday,10,135,0
S028,2026-05-03,Sunday,11,130,0
S028,2026-05-03,Sunday,12,106,0
S028,2026-05-03,Sunday,13,74,0
S028,2026-05-03,Sunday,14,136,0
S028,2026-05-03,Sunday,15,125,0
S028,2026-05-03,Sunday,16,133,0
S028,2026-05-03,Sunday,17,252,1
S028,2026-05-03,Sunday,18,235,1
S028,2026-05-03,Sunday,19,252,1
